2.466283844	3.5821179830000003
5.508335675	8.29571303
6.784480757000001	11.85139274
7.550499406	14.41181229
10.40209643	17.21807856
12.24283937	21.66761817
13.39963579	24.32964481
14.71272488	26.59687497
15.46236505	28.03318503
15.64286437	30.71243141
16.70270724	33.11995862
16.6488568	33.5306144
19.23930086	33.14501304
19.21215009	34.70063164
21.53630171	35.92092052
23.69768756	37.46455486
25.24581373	38.91181408
25.57932674	38.09899575
26.01960243	39.49139746
28.29348411	39.85948901
28.37370323	42.55739579
30.73677216	43.0416742
31.12872119	42.83441725
31.69600621	42.75142161
32.63937037	43.89438164
33.65583619	45.35590579
34.73571801	45.90884139
36.96598142	46.38349699
37.31025504	46.11353642
38.47733598	46.08702365
39.43303654	47.47898948
41.421187700000004	48.89351836
40.89105548	48.64000673
41.79296499	49.30607715
41.67040845	48.24363889999999
43.05945647	49.32039144
44.68956452	50.14885816
44.97407038	50.68854592
47.07447244	52.62025548
46.53279464	52.25954829999999
45.73135061	51.58980854
45.4108536	51.03857133
46.74406476	51.85119387
48.37013301	52.79888774
48.42782284	53.23106424
48.02414214	52.78543944
46.62968256	53.47950365
47.25170147	54.73064861
47.43401986	53.99745685
47.54863613	54.48348793
46.84715575	54.90633079
47.05827887	56.22387469
48.33579182	56.09756786
48.63215159	56.25217631
46.97928839	54.58092206
46.38043058	53.58284952
45.84033988	52.67520345
47.058687799999994	52.85112546
49.30105115	51.23561546
48.88581527	50.99530228
48.79411253	49.78432673
47.38892057	49.54361883
46.89790086	49.63483551
47.63225552	48.90508041
48.0714719	49.13958677
47.820533600000005	47.44167219
47.63345376	45.42823395
47.97171982	46.22825387
49.454685600000005	46.57239931
50.55811825	47.6848431
49.4123546	46.49153498
48.42572857	47.36161493
47.49184364	48.00697747
46.01465728	48.71376772
45.78359216	48.87988505
46.5262549	48.88110251
45.73016112	48.12322901
44.97326186	49.05156979
43.63332991	49.84017257
43.87815933	52.070241700000004
45.32113329	53.5681535
45.53871659	52.87134694
45.45234433	54.00122626
46.97615076	53.85207454
48.40406847	52.977668099999995
48.53005612	52.98325353
48.62733054	52.53345353
50.89005325	52.26259133
50.3756906	54.05908056
51.00674642	55.11459239
48.619556599999996	55.47752975
49.13732775	55.67640369
48.04951684	53.62540972
46.11891683	53.38073578
48.05615837	54.05815901
49.40041364	53.82524022
48.43435845	53.70700726
47.86163361	53.40572448
49.43336654	52.83110133
50.27853037	54.27976142
50.41600707	55.291432799999995
50.01668107	56.06337734
49.92738395	57.15827675
48.05892911	57.69668742
48.29572242	57.74728193
49.2026033	56.65033206
48.40123853	56.21340354
47.00046045	56.65773161
47.57858028	55.54379875
46.90649475	56.73558477
47.64959587	56.41196064
46.63605513	57.92622432
46.57244136	58.97343478
47.23319209	59.91231365
46.25357912	60.40222061
46.86846685	60.86945329
45.74044056	60.79448281
46.27801463	60.27220717
46.83659712	60.63340372
46.22766011	62.12242276
47.06844188	62.21974409
47.31919997	62.37388946
47.54327302	61.31808224
48.58260269	61.83708085
50.42580397	62.18188564
51.04104683	63.0271828
50.0092301	62.79918175
49.8738563	62.80069904
49.42030568	61.66247799
48.47403283	62.37900156
48.67134509	62.11334954
47.50457608	63.70593738
46.572684	65.03765676
46.72575734	64.29731003
46.30618421	62.72862437
45.38068377	62.45662007
47.880612799999994	62.07687594
45.69604565	64.04015068
44.78299853	63.88813704
44.74488659	63.44781058
42.42374614	63.84803099
43.71253579	64.46827324
45.97180826	63.22282847
45.14244761	61.82035931
45.63177	61.26387123
46.55791212	62.97953863
47.39494544	62.64442491
47.63566433	61.39695779
47.84030816	60.6314436
46.95071993	59.895828099999996
49.44349612	60.42336467
49.60193468	61.07308702
48.44378721	62.03576148
47.99168588	61.69630398
48.480526700000006	61.51552674
47.34634688	60.07617597
46.92304518	62.42644193
48.55252489	63.89339583
47.37986165	63.10280777
45.33831767	64.44968028
46.11720311	65.74218979
1.632527997	3.2486126110000004
4.493603838	5.688776889
5.0772629789999995	7.913503325
6.826219912000001	9.631737828
10.70213326	11.71764441
12.00502244	14.80804177
13.74726431	18.16583209
16.51886874	21.41876635
18.60681893	24.53617981
21.28561748	28.81152008
23.14288657	29.58795675
25.33574782	30.85456007
27.14703574	32.31048418
28.02598706	35.15055921
29.238410899999998	36.86601907
29.00201081	38.26738614
30.51466505	37.81839561
31.72462954	39.54959608
30.62616343	41.05574588
29.94686839	43.31862545
31.25451602	46.27168025
31.23683402	47.52168349
33.36032873	49.05259255
35.01578012	50.29011962
34.56817069	50.79538758
36.68023026	51.16525092
39.94241132	53.51726338
40.59315726	53.57603091
41.84842464	53.563283999999996
43.27752467	53.84171269
44.49446662	55.07468815
47.05020992	54.57245157
47.88394889	54.87070652
49.68690234	56.00754961
49.92166665	57.08608047
50.64856178	57.76397807
49.61831813	59.099611200000005
48.24773362	58.89155477
48.71592027	59.70044399
48.56222624	59.87610669
48.11040687	60.01977261
46.56967659	60.98543924
46.53329006	60.99047359
46.57389632	61.50443953
45.98557203	62.18022061
47.68879757	62.30728094
47.39787553	62.12388535
48.69884298	63.26419232
48.21245794	64.59809006
47.87666585	63.46062969
48.49808077	63.75706912
48.47020511	64.03214068
47.99690328	63.16941139
47.58840479	65.6819145
48.61222377	64.73889798
49.39783631	64.50132344
49.42730472	65.47284494
51.25783183	66.01336771
51.46642239	66.14535789
50.32281139	65.59772216
51.58275401	65.01923603
52.43050641	65.06055449
52.56002741	64.62825113
53.94504902	64.73772542
55.44439926	64.39795444
55.91705227	65.34732674
57.68661255	66.53585772
57.3792083	67.97197071
57.63812508	69.28250117
57.22824625	69.22032457
58.73733382	70.54074279999999
58.60718146	70.25244163
55.50321545	69.69905203
54.90226308	67.92229611
55.636417200000004	68.60933349999999
54.99717085	68.78905551
55.7175546	69.80254216
55.39860318	68.16481955
54.68320639	68.35444382
56.84661653	68.37657847
58.763018	67.36236975
58.21196858	66.48541711
57.21465485	67.54563312
56.52780872	66.80805279
54.18048535	66.39004905
52.66822979999999	66.00549167
52.77323766	66.72570189
51.87343027	68.55560792
51.84399529	69.5601474
50.93889513	69.85080635
51.33590673	70.63679483
50.62101035	71.98414675
50.396570399999995	72.58167057
51.20871093	71.98875478
51.44896586	73.60701225
50.64710396	73.14249959
51.02579615	73.44746003
51.25824125	71.89801424
50.74751718	71.53277931
50.40851559	70.53724998
50.85508691	70.94003326
49.57934345	70.55018682
49.71475463	69.95977687
49.05385513	70.78689914
48.11678916	70.69083467
48.14364561	70.08321937
46.35362027	70.84333914
46.45799421	72.23730366
46.87120472	72.69069081
46.27214094	72.79232026
45.59630386	73.24796934
46.16299149	73.14928654
45.50730095	72.68052613
45.87727306	72.94350621
46.94723554	72.63037587
44.6447569	71.24920524
43.68889383	69.52167078
43.26366412	70.02672882
42.95470631	67.93288732
42.03227771	68.03658219
42.83017275	66.63530005
43.14634999	65.78268538
42.538807	66.04955025
41.26160792	65.90319376
41.10333963	64.83359325
42.30344384	64.19214073
40.72255083	63.53297667
40.72663536	63.41489634
41.03180164	63.61421554
41.20051162	63.88226657
39.83670624	62.77749633
38.254321600000004	63.10354043
38.51895907	64.31983220000001
38.12727934	64.78804196
38.95992903	64.39021141
40.21297054	65.01558776
41.00676551	63.99240165
41.76456862	64.73795373
40.73442075	64.61330442
38.57053005	64.74337895
39.39218212	65.12197002
39.28951288	64.99706652
37.50354306	65.06914416
37.44198776	65.50480060000001
37.64031193	65.32818778
36.92807379	64.22408805
37.29287226	63.350212
37.07654518	61.96110347
38.87176241	61.08957908
37.57319612	61.77251543
37.57056944	61.72113385
37.70900272	62.19517205
2.6930288260000004	3.2157165360000004
5.718607738999999	4.355662532
8.938680058	7.969556707000001
10.03725801	11.32783221
12.79248833	14.89606393
15.36889659	15.39489933
19.62307198	17.933636800000002
21.91755137	20.76267055
23.12517631	22.23856003
24.69242207	23.375480399999997
26.07134685	24.16437971
28.23084733	26.49767749
30.50622516	26.44951278
31.56971484	29.68216456
33.24592695	31.60366457
34.39155138	32.10781003
35.37535521	32.15471016
37.57623266	35.61140928
40.01263807	36.29186171
41.79269185	38.19113254
42.09887219	37.98446386
42.63031511	38.84507611
44.09019911	39.69061003
45.07698221	40.74217779
46.34827839	41.63463863
46.180419799999996	41.08484763
46.61304308	41.31989236
47.16066304	42.87723406
49.15271329	43.01501509
49.54989514	42.89167355
50.37703641	42.2269615
51.26661491	42.04101956
52.07440338	43.86856221
53.00046967	45.32393555
54.09029248	45.13648158
54.93228593	46.64397284
55.74994659	47.65647821
56.79820227	48.19013824
56.07110649	48.95029025
56.43395414	48.14680132
54.94890019	48.3231783
54.67757981	50.35393687
54.47752284	51.18574337
56.11933319	49.825746200000005
55.72657666	49.47920076
58.03207357	49.9676881
59.64606207	49.58014419
60.8702772	50.93644541
60.38935970000001	49.27806889
61.54614998	48.92428326
62.85103485	47.41180905
64.14407425	47.04037077
65.33165210000001	49.45516725
65.98317942	49.6285245
64.97047261	48.53104071
64.675106	47.621633100000004
63.39851478	47.08180208
63.07632504	46.39655709
63.80549464	45.1405758
64.88481236	45.23572073
63.66115920000001	45.80756051
62.50798601	45.21954271
61.98710697	44.26645841
62.84018247	44.09905026
63.97773187	43.67213368
64.47875852	43.6414917
63.82695143	43.66446588
63.29210639	43.74688457
62.93089026	44.22536565
63.34748865	43.70237508
62.729033400000006	41.17778438
61.98862052	40.64963445
61.01542315	39.09358921
60.98208022	37.66473079
60.40490091	38.50085426
61.34119337	38.17016722
60.82537227	38.54801877
59.986084899999994	38.94974999
60.83612341	39.0161503
60.47556494	39.14538576
60.29937314	38.8366999
59.38589821	40.21026495
59.904682900000005	42.03530063
59.78852676	40.12358223
59.1747624	40.2378928
58.74870029	40.73713463
58.18268481	40.72029069
56.94263636	40.87893786
57.08903557	39.24008013
54.89263655	39.50712441
53.47813074	42.16859877
52.42246742	41.6219697
54.061999300000004	40.39161129
54.13671215	39.71615191
55.08378641	39.52731716
56.36271286	38.94344164
55.07186085	37.85683347
54.90853369	37.44828227
53.72804325	38.00986210000001
53.44865738	36.31105164
54.31784397	37.39419818
55.81599662	36.53329145
56.08904928	37.29840858
54.80055856	38.17515019
54.62657827	37.83960638
54.8427796	39.26161815
53.9143745	39.13252029
55.50882116	39.93439899
55.15642012	39.35093101
53.46173471	40.45331077
52.79699754	40.53980804
52.91663405	39.86237004
53.60810719	40.32675814
55.86993746	40.48576741
57.18141526	40.0456968
58.39235586	38.79390131
59.13005627	38.64978915
58.54641003	37.18350908
58.90958135	36.60410238
59.29602027	37.52444860000001
60.10211219	36.92990425
60.81478141	37.7327593
60.04421373	38.10244941
59.72891575	38.44191498
59.79732616	39.74988077
59.56449608	39.84496217
59.93394434	39.08872888
59.45756781	38.69923138
58.80925799999999	37.97432345
58.22665707	37.07750034
58.490061499999996	36.99992745
58.67415835	35.35853522
58.653903299999996	36.48323838
60.48352368	37.91910212
59.36502176	38.11677527
59.84226216	36.86034247
61.17120174	36.81408757
62.2589495	38.63920135
63.48396283	39.19328912
